,hhid,clust,province,district,ur,pid,s10aq1,s10aq2,s10aq3,s10aq4,s10aq6,s10aq7,s10aq8,s10aq9,strata_id,weight,quintile,pov_jan,poverty,epov_jan
16861,312247.0,11362.0,Eastern,Nyagatare,Urban,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, all",521,328.2860238353196,Poor,Poor,Moderately poor,Non Extreme Poor
16862,312247.0,11362.0,Eastern,Nyagatare,Urban,2.0,No,,Yes,2.0,Tontine (community),Food purchase,None,"Yes, all",521,328.2860238353196,Poor,Poor,Moderately poor,Non Extreme Poor
16863,312247.0,11362.0,Eastern,Nyagatare,Urban,2.0,No,,Yes,3.0,Tontine (community),Agricultural equipment,None,No,521,328.2860238353196,Poor,Poor,Moderately poor,Non Extreme Poor
16864,312248.0,11363.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Agricultural equipment,None,No,522,316.0146956108737,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16865,312248.0,11363.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,2.0,Tontine (community),Agricultural equipment,None,"Yes, all",522,316.0146956108737,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16866,312249.0,11363.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,2.0,Tontine (community),Education,None,"Yes, part",522,316.0146956108737,Mid,Non Poor,Non Poor,Non Extreme Poor
16867,312249.0,11363.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,3.0,Tontine (community),Education,None,"Yes, part",522,316.0146956108737,Mid,Non Poor,Non Poor,Non Extreme Poor
16868,312249.0,11363.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural equipment,None,"Yes, all",522,316.0146956108737,Mid,Non Poor,Non Poor,Non Extreme Poor
16869,312249.0,11363.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,4.0,Tontine (community),Agricultural inputs,None,"Yes, part",522,316.0146956108737,Mid,Non Poor,Non Poor,Non Extreme Poor
16870,312250.0,11363.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,SACCOs,Business expansion,Land,"Yes, part",522,316.0146956108737,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16871,312251.0,11363.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,1.0,Borrowed from relative,Agricultural inputs,None,No,522,316.0146956108737,Poor,Poor,Moderately poor,Non Extreme Poor
16872,312252.0,11363.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,316.0146956108737,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16873,312253.0,11363.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Medical treatment,None,No,522,316.0146956108737,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16874,312253.0,11363.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,2.0,Tontine (community),Medical treatment,None,No,522,316.0146956108737,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16875,312254.0,11363.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,1.0,SACCOs,Agricultural equipment,Land,"Yes, part",522,316.0146956108737,Upper,Non Poor,Non Poor,Non Extreme Poor
16876,312255.0,11363.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,316.0146956108737,Mid,Non Poor,Non Poor,Non Extreme Poor
16877,312256.0,11363.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,2.0,Tontine (community),Food purchase,None,No,522,316.0146956108737,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16878,312256.0,11363.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Food purchase,None,No,522,316.0146956108737,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16879,312257.0,11364.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,315.37328840393667,Poor,Poor,Moderately poor,Non Extreme Poor
16880,312258.0,11364.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Purchase of household items,None,No,522,315.37328840393667,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16881,312259.0,11364.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,315.37328840393667,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16882,312260.0,11364.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,315.37328840393667,Mid,Non Poor,Non Poor,Non Extreme Poor
16883,312261.0,11364.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,1.0,Tontine (community),Education,None,No,522,315.37328840393667,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16884,312262.0,11364.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Business expansion,None,"Yes, all",522,315.37328840393667,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16885,312263.0,11364.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Food purchase,None,No,522,315.37328840393667,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16886,312264.0,11364.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,3.0,Borrowed from relative,Food purchase,None,No,522,315.37328840393667,Poor,Poor,Moderately poor,Non Extreme Poor
16887,312264.0,11364.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Food purchase,None,No,522,315.37328840393667,Poor,Poor,Moderately poor,Non Extreme Poor
16888,312264.0,11364.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,No,522,315.37328840393667,Poor,Poor,Moderately poor,Non Extreme Poor
16889,312265.0,11364.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",522,315.37328840393667,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16890,312266.0,11365.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,317.5186849236913,Poor,Poor,Moderately poor,Non Extreme Poor
16891,312267.0,11365.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,317.5186849236913,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16892,312268.0,11365.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,317.5186849236913,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16893,312269.0,11365.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Borrowed from relative,"Ceremonial (marriage, funeral, baptism)",None,No,522,317.5186849236913,Poor,Poor,Moderately poor,Non Extreme Poor
16894,312270.0,11365.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Others (specify),None,No,522,317.5186849236913,Poor,Poor,Moderately poor,Non Extreme Poor
16895,312271.0,11365.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,317.5186849236913,Poor,Poor,Severaly Poor,Extreme Poor
16896,312272.0,11365.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,1.0,Borrowed from relative,Medical treatment,None,No,522,317.5186849236913,Poor,Poor,Severaly Poor,Extreme Poor
16897,312273.0,11365.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,3.0,Tontine (community),Home improvement,None,"Yes, all",522,317.5186849236913,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16898,312273.0,11365.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,4.0,Tontine (community),Purchase of household items,None,"Yes, part",522,317.5186849236913,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16899,312273.0,11365.0,Eastern,Nyagatare,Rural,4.0,No,,Yes,2.0,Tontine (community),Business expansion,None,"Yes, all",522,317.5186849236913,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16900,312273.0,11365.0,Eastern,Nyagatare,Rural,4.0,No,,Yes,1.0,Tontine (community),Business expansion,None,"Yes, all",522,317.5186849236913,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16901,312274.0,11365.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,317.5186849236913,Mid,Non Poor,Non Poor,Non Extreme Poor
16902,312275.0,11366.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,322.1475404451014,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16903,312276.0,11366.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Medical treatment,None,No,522,322.1475404451014,Poor,Poor,Moderately poor,Non Extreme Poor
16904,312276.0,11366.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,2.0,Tontine (community),Food purchase,None,No,522,322.1475404451014,Poor,Poor,Moderately poor,Non Extreme Poor
16905,312277.0,11366.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,322.1475404451014,Poor,Poor,Severaly Poor,Extreme Poor
16906,312278.0,11366.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,Other,No,522,322.1475404451014,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16907,312279.0,11366.0,Eastern,Nyagatare,Rural,1.0,Yes,Insuffivient income,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",522,322.1475404451014,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16908,312280.0,11366.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Others (specify),None,"Yes, all",522,322.1475404451014,Poor,Poor,Moderately poor,Non Extreme Poor
16909,312281.0,11366.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, all",522,322.1475404451014,Mid,Non Poor,Non Poor,Non Extreme Poor
16910,312282.0,11366.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Business expansion,None,"Yes, all",522,322.1475404451014,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16911,312283.0,11366.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,322.1475404451014,Mid,Non Poor,Non Poor,Non Extreme Poor
16912,312284.0,11367.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,240.1513623663368,Mid,Non Poor,Non Poor,Non Extreme Poor
16913,312285.0,11367.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,2.0,Tontine (community),Education,None,No,522,240.1513623663368,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16914,312285.0,11367.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,1.0,Tontine (community),Education,None,No,522,240.1513623663368,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16915,312286.0,11367.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,240.1513623663368,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16916,312287.0,11367.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,240.1513623663368,Poor,Poor,Severaly Poor,Extreme Poor
16917,312288.0,11367.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,240.1513623663368,Mid,Non Poor,Non Poor,Non Extreme Poor
16918,312289.0,11367.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,240.1513623663368,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16919,312290.0,11367.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,"Yes, part",522,240.1513623663368,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16920,312290.0,11367.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,No,522,240.1513623663368,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16921,312291.0,11367.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Microfinance,Business expansion,House,"Yes, all",522,240.1513623663368,Mid,Non Poor,Non Poor,Non Extreme Poor
16922,312292.0,11367.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,1.0,Tontine (community),Medical treatment,None,"Yes, part",522,240.1513623663368,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16923,312292.0,11367.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,2.0,Borrowed from relative,Home improvement,None,"Yes, part",522,240.1513623663368,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16924,312293.0,11368.0,Eastern,Nyagatare,Urban,1.0,No,,Yes,1.0,Tontine (community),Business expansion,House,"Yes, all",521,276.29277389277394,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16925,312293.0,11368.0,Eastern,Nyagatare,Urban,2.0,No,,Yes,2.0,Tontine (community),Purchase of household items,None,No,521,276.29277389277394,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16926,312294.0,11368.0,Eastern,Nyagatare,Urban,3.0,No,,Yes,1.0,Tontine (community),Business expansion,None,"Yes, all",521,276.29277389277394,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16927,312295.0,11368.0,Eastern,Nyagatare,Urban,1.0,No,,Yes,1.0,SACCOs,Agricultural equipment,Land,No,521,276.29277389277394,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16928,312295.0,11368.0,Eastern,Nyagatare,Urban,3.0,No,,Yes,2.0,SACCOs,Agricultural equipment,Land,No,521,276.29277389277394,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16929,312296.0,11368.0,Eastern,Nyagatare,Urban,2.0,No,,Yes,1.0,SACCOs,Home improvement,None,"Yes, part",521,276.29277389277394,Upper,Non Poor,Non Poor,Non Extreme Poor
16930,312297.0,11368.0,Eastern,Nyagatare,Urban,1.0,No,,Yes,1.0,Commercial Bank,Business expansion,House,"Yes, part",521,276.29277389277394,Upper,Non Poor,Non Poor,Non Extreme Poor
16931,312298.0,11368.0,Eastern,Nyagatare,Urban,,No,,No,,,,,,521,276.29277389277394,Poor,Poor,Moderately poor,Non Extreme Poor
16932,312299.0,11368.0,Eastern,Nyagatare,Urban,,No,,No,,,,,,521,276.29277389277394,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16933,312300.0,11368.0,Eastern,Nyagatare,Urban,,No,,No,,,,,,521,276.29277389277394,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16934,312301.0,11368.0,Eastern,Nyagatare,Urban,,No,,No,,,,,,521,276.29277389277394,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16935,312302.0,11369.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Agricultural equipment,None,"Yes, part",522,320.7543649206984,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16936,312302.0,11369.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,3.0,Tontine (community),Agricultural inputs,None,No,522,320.7543649206984,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16937,312302.0,11369.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,2.0,Tontine (community),Agricultural equipment,None,No,522,320.7543649206984,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16938,312303.0,11369.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,1.0,Tontine (community),Education,None,"Yes, part",522,320.7543649206984,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16939,312304.0,11369.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,2.0,Tontine (community),Agricultural equipment,None,"Yes, all",522,320.7543649206984,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16940,312304.0,11369.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Credit cooperative,Business expansion,House,"Yes, all",522,320.7543649206984,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16941,312305.0,11369.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,320.7543649206984,Poor,Poor,Moderately poor,Non Extreme Poor
16942,312306.0,11369.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,320.7543649206984,Poor,Poor,Severaly Poor,Extreme Poor
16943,312307.0,11369.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Medical treatment,Land,"Yes, part",522,320.7543649206984,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16944,312308.0,11369.0,Eastern,Nyagatare,Rural,1.0,Yes,Insuffivient income,Yes,1.0,Tontine (community),Livestock purchase,Land,"Yes, all",522,320.7543649206984,Mid,Non Poor,Non Poor,Non Extreme Poor
16945,312309.0,11369.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,320.7543649206984,Poor,Poor,Moderately poor,Non Extreme Poor
16946,312310.0,11369.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,2.0,Tontine (community),Food purchase,None,No,522,320.7543649206984,Poor,Poor,Moderately poor,Non Extreme Poor
16947,312310.0,11369.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, part",522,320.7543649206984,Poor,Poor,Moderately poor,Non Extreme Poor
16948,312311.0,11370.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,2.0,Tontine (community),Food purchase,None,No,522,338.26819156251264,Upper,Non Poor,Non Poor,Non Extreme Poor
16949,312311.0,11370.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,4.0,Tontine (community),Agricultural inputs,None,No,522,338.26819156251264,Upper,Non Poor,Non Poor,Non Extreme Poor
16950,312311.0,11370.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,3.0,Tontine (community),Agricultural inputs,None,"Yes, all",522,338.26819156251264,Upper,Non Poor,Non Poor,Non Extreme Poor
16951,312311.0,11370.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,1.0,Tontine (community),Agricultural equipment,None,"Yes, all",522,338.26819156251264,Upper,Non Poor,Non Poor,Non Extreme Poor
16952,312312.0,11370.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,1.0,Tontine (community),Home improvement,None,"Yes, all",522,338.26819156251264,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16953,312312.0,11370.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,"Yes, part",522,338.26819156251264,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16954,312313.0,11370.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,SACCOs,Agricultural inputs,None,"Yes, all",522,338.26819156251264,Poor,Poor,Severaly Poor,Extreme Poor
16955,312314.0,11370.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,1.0,Tontine (community),Medical treatment,None,No,522,338.26819156251264,Poor,Poor,Moderately poor,Non Extreme Poor
16956,312315.0,11370.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,1.0,Tontine (community),Business expansion,None,"Yes, part",522,338.26819156251264,Poor,Poor,Moderately poor,Non Extreme Poor
16957,312316.0,11370.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,338.26819156251264,Upper,Non Poor,Non Poor,Non Extreme Poor
16958,312317.0,11370.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Home improvement,None,No,522,338.26819156251264,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16959,312317.0,11370.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,No,522,338.26819156251264,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16960,312318.0,11370.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Home improvement,None,No,522,338.26819156251264,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
16961,312319.0,11370.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,2.0,Tontine (community),Livestock purchase,None,No,522,338.26819156251264,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16962,312319.0,11370.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Education,None,"Yes, all",522,338.26819156251264,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16963,312319.0,11370.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,3.0,Tontine (community),Purchase of household items,None,"Yes, all",522,338.26819156251264,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16964,312319.0,11370.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,4.0,Tontine (community),Agricultural inputs,None,No,522,338.26819156251264,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16965,312319.0,11370.0,Eastern,Nyagatare,Rural,3.0,No,,Yes,5.0,Tontine (community),Business expansion,None,"Yes, part",522,338.26819156251264,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16966,312320.0,11371.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,318.1948098874928,Mid,Non Poor,Non Poor,Non Extreme Poor
16967,312321.0,11371.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,318.1948098874928,Poor,Poor,Severaly Poor,Extreme Poor
16968,312322.0,11371.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,318.1948098874928,Poor,Poor,Moderately poor,Non Extreme Poor
16969,312323.0,11371.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,No,522,318.1948098874928,Poor,Poor,Moderately poor,Non Extreme Poor
16970,312323.0,11371.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,No,522,318.1948098874928,Poor,Poor,Moderately poor,Non Extreme Poor
16971,312323.0,11371.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,3.0,Borrowed from relative,Food purchase,None,No,522,318.1948098874928,Poor,Poor,Moderately poor,Non Extreme Poor
16972,312324.0,11371.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,318.1948098874928,Poor,Poor,Moderately poor,Non Extreme Poor
16973,312325.0,11371.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Others (specify),None,"Yes, part",522,318.1948098874928,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16974,312326.0,11371.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,2.0,Tontine (community),Business expansion,None,No,522,318.1948098874928,Poor,Poor,Moderately poor,Non Extreme Poor
16975,312326.0,11371.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Medical treatment,None,"Yes, all",522,318.1948098874928,Poor,Poor,Moderately poor,Non Extreme Poor
16976,312326.0,11371.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,4.0,Tontine (community),Education,None,No,522,318.1948098874928,Poor,Poor,Moderately poor,Non Extreme Poor
16977,312326.0,11371.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,3.0,Tontine (community),Food purchase,None,"Yes, part",522,318.1948098874928,Poor,Poor,Moderately poor,Non Extreme Poor
16978,312327.0,11371.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,318.1948098874928,Poor,Poor,Moderately poor,Non Extreme Poor
16979,312328.0,11371.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,318.1948098874928,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16980,312329.0,11372.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,No,522,329.98241708607566,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16981,312329.0,11372.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Business expansion,None,"Yes, all",522,329.98241708607566,Poor/mid,Poor,Moderately poor,Non Extreme Poor
16982,312330.0,11372.0,Eastern,Nyagatare,Rural,,No,,No,,,,,,522,329.98241708607566,Poor,Poor,Moderately poor,Non Extreme Poor
16983,312331.0,11372.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,3.0,Borrowed from relative,Business expansion,None,No,522,329.98241708607566,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16984,312331.0,11372.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,1.0,Tontine (community),"Ceremonial (marriage, funeral, baptism)",None,"Yes, all",522,329.98241708607566,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16985,312331.0,11372.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,2.0,Tontine (community),Others (specify),None,No,522,329.98241708607566,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
16986,312332.0,11372.0,Eastern,Nyagatare,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, part",522,329.98241708607566,Mid,Non Poor,Non Poor,Non Extreme Poor
16987,312332.0,11372.0,Eastern,Nyagatare,Rural,2.0,No,,Yes,2.0,Tontine (community),Others (specify),None,No,522,329.98241708607566,Mid,Non Poor,Non Poor,Non Extreme Poor
16988,312332.0,11372.0,Eastern,Nyagatare,Rural,3.0,No,,Yes,3.0,Tontine (community),Livestock purchase,None,No,522,329.98241708607566,Mid,Non Poor,Non Poor,Non Extreme Poor
